Date,Part_Number,Quantity,Unit_Price,Order_Amount,State
2024-10-17,A5783Y,796,374.33,297966.68,Tennessee
2024-11-10,A5783Y,299,78.76,23549.24,Maine
2023-01-17,D2275Z,656,76.35,50085.6,Maine
2023-06-27,C5387X,592,470.35,278447.2,Rhode Island
2024-02-25,C8407Y,883,315.73,278789.59,Connecticut
2023-07-03,C5387X,938,345.24,323835.12,Wisconsin
2024-10-13,A6184Y,584,228.2,133268.8,Missouri
2024-05-09,A6151X,546,348.98,190543.08,North Dakota
2023-11-16,D8424Y,495,122.63,60701.85,Alabama
2023-04-18,A3176Y,193,18.46,3562.78,Pennsylvania
2023-08-07,C8665X,718,68.47,49161.46,Maine
2024-10-30,A9602Y,485,107.7,52234.5,Delaware
2023-04-04,E7128Y,692,343.44,237660.48,New Mexico
2023-06-06,E6371Z,46,129.39,5951.94,Nevada
2024-04-17,D6146Y,571,406.51,232117.21,Alabama
2023-09-18,A1335Y,129,102.8,13261.2,Missouri
2024-01-27,B3057Y,471,233.51,109983.21,Ohio
2024-07-24,A3019X,98,250.34,24533.32,New York
2024-08-08,D5372X,335,398.71,133567.85,South Dakota
2023-11-04,D9202Z,758,396.64,300653.12,Louisiana
2023-02-23,A8547Z,587,126.66,74349.42,California
2024-11-07,A8500Z,94,365.34,34341.96,Alaska
2023-11-06,A8719Y,14,238.01,3332.14,Colorado
2023-02-19,B8096X,130,313.88,40804.4,North Carolina
2024-12-30,A7649Y,368,204.95,75421.6,Virginia
2023-11-13,A3019X,296,223.66,66203.36,Louisiana
2023-06-11,B4553Y,842,450.98,379725.16,Wisconsin
2023-10-17,C4311X,478,221.37,105814.86,Nevada
2023-03-07,B1987Z,948,251.8,238706.4,Connecticut
2023-10-13,D4356Z,775,98.66,76461.5,Alaska
2023-07-28,D1757X,932,469.1,437201.2,Kansas
2024-04-18,A7073Y,509,230.33,117237.97,Maine
2024-05-04,B4553Y,841,177.86,149580.26,Mississippi
2024-11-22,D4267Y,508,121.13,61534.04,Tennessee
2024-08-09,C1391X,87,258.79,22514.73,Indiana
2024-09-29,D4455Z,3,266.43,799.29,New Mexico
2024-02-14,A6514X,740,366.99,271572.6,Kansas
2024-03-14,E4711Y,770,263.83,203149.1,Virginia
2024-01-27,A3019X,254,79.79,20266.66,Washington
2024-12-14,B3057Y,21,30.52,640.92,West Virginia
2024-06-09,D8616Z,933,476.19,444285.27,Kentucky
2024-10-22,B4553Y,439,57.7,25330.3,South Dakota
2023-12-22,B4684Z,585,380.73,222727.05,Ohio
2024-12-17,A8262Y,776,114.0,88464.0,Missouri
2023-02-14,A6184Y,272,65.78,17892.16,Iowa
2023-07-13,C7996X,807,456.11,368080.77,Idaho
2024-10-05,E3368Y,835,283.55,236764.25,Colorado
2024-01-15,D7713Z,376,453.76,170613.76,Iowa
2024-08-21,D5372X,922,288.38,265886.36,Alabama
2023-01-14,D1757X,22,325.6,7163.2,Alabama
2024-01-22,D9520Z,278,420.61,116929.58,Washington
2024-01-28,C8665X,884,77.38,68403.92,Delaware
2023-10-30,D8938X,599,379.45,227290.55,New Hampshire
2024-03-14,D4167X,805,151.28,121780.4,Florida
2024-11-24,A6514X,941,461.76,434516.16,Alabama
2023-10-30,E9867Z,894,216.24,193318.56,Virginia
2024-12-30,C9648X,265,320.95,85051.75,Virginia
2024-02-08,B2539Y,820,65.53,53734.6,Idaho
2023-01-28,D8938X,588,290.27,170678.76,South Carolina
2024-01-08,A2431Y,210,363.81,76400.1,Florida
2024-08-18,A2501Z,469,339.35,159155.15,Alabama
2023-10-05,D2429Z,116,472.8,54844.8,Maine
2023-04-25,E1490Y,30,36.94,1108.2,Oklahoma
2023-12-29,C9555X,313,301.63,94410.19,Georgia
2024-01-02,A2740X,254,102.95,26149.3,North Carolina
2023-05-21,B4553Y,134,199.42,26722.28,Massachusetts
2023-07-10,C1391X,122,449.46,54834.12,Wyoming
2024-02-06,C6923Y,4,428.94,1715.76,North Dakota
2024-03-04,D7678Y,800,61.81,49448.0,Indiana
2023-04-08,B8096X,581,317.98,184746.38,Washington
2024-11-13,D7774Z,280,476.52,133425.6,Indiana
2023-03-18,C7996X,742,68.93,51146.06,New Jersey
2024-06-12,A8547Z,250,367.11,91777.5,Illinois
2023-11-18,A5665Z,405,97.29,39402.45,Iowa
2023-02-16,E3368Y,83,104.46,8670.18,South Carolina
2023-12-02,A7073Y,492,69.06,33977.52,Arizona
2024-10-31,B1505Z,126,30.41,3831.66,Missouri
2024-12-08,D1757X,429,461.63,198039.27,Idaho
2024-06-24,D7713Z,406,67.49,27400.94,Arkansas
2023-10-31,D4167X,596,493.34,294030.64,South Dakota
2024-06-01,B4553Y,871,10.05,8753.55,Alaska
2024-12-13,B3057Y,873,265.2,231519.6,Washington
2024-01-04,D5372X,978,272.63,266632.14,New Mexico
2023-03-29,D9202Z,459,346.17,158892.03,Rhode Island
2023-02-09,C5387X,679,106.09,72035.11,Nebraska
2024-04-28,D2477Z,668,428.01,285910.68,West Virginia
2024-09-04,D4747X,578,64.87,37494.86,Utah
2024-07-28,D2477Z,636,418.01,265854.36,Rhode Island
2023-07-17,D2477Z,218,321.34,70052.12,Minnesota
2023-05-17,D9236Y,11,301.19,3313.09,Oregon
2023-12-29,E2559X,557,77.47,43150.79,Illinois
2024-08-18,A8547Z,898,45.11,40508.78,Louisiana
2023-09-03,E8291X,308,325.39,100220.12,Idaho
2024-01-31,D2429Z,49,326.81,16013.69,Massachusetts
2024-09-26,C5387X,761,317.11,241320.71,New Jersey
2023-03-01,C7996X,861,29.73,25597.53,Indiana
2023-06-16,B1605Z,545,104.02,56690.9,Wyoming
2024-09-30,C1619Y,137,203.86,27928.82,North Dakota
2023-10-04,A5665Z,698,176.7,123336.6,Arizona
2023-05-25,B7894Z,967,326.54,315764.18,Virginia
2024-01-21,D8938X,889,177.73,158001.97,Iowa
2024-09-11,D5372X,516,494.34,255079.44,New Jersey
2024-07-18,A2690Z,728,493.92,359573.76,Alaska
2024-08-25,A3993Z,771,176.72,136251.12,Colorado
2024-04-06,A8719Y,233,271.45,63247.85,Montana
2023-03-26,E6371Z,932,397.22,370209.04,Kansas
2023-11-09,C5387X,454,106.36,48287.44,Colorado
2023-01-01,B1257Y,547,347.93,190317.71,Alaska
2024-02-04,D1774X,631,86.71,54714.01,Texas
2024-08-20,A8500Z,260,18.11,4708.6,Arkansas
2023-11-26,A7547Y,487,91.51,44565.37,New York
2024-07-14,A6514X,285,468.6,133551.0,Delaware
2024-10-30,A2501Z,3,356.35,1069.05,Michigan
2024-02-07,A3993Z,832,160.95,133910.4,Georgia
2023-01-05,C2671Z,874,359.38,314098.12,Indiana
2023-03-09,C7787Z,145,174.82,25348.9,Florida
2024-09-11,C8665X,199,13.01,2588.99,New Jersey
2024-06-04,B3057Y,469,156.98,73623.62,Wyoming
2024-11-18,D8938X,742,184.69,137039.98,Utah
2023-01-12,A1335Y,655,18.97,12425.35,North Dakota
2024-01-21,C7787Z,980,47.21,46265.8,Tennessee
2024-07-28,A3176Y,804,466.4,374985.6,Indiana
2023-05-17,D7678Y,500,174.35,87175.0,Arizona
2023-08-08,B6001Z,612,447.44,273833.28,Minnesota
2023-09-13,C5387X,928,242.17,224733.76,Pennsylvania
2024-08-03,D6146Y,331,79.49,26311.19,Kansas
2024-08-29,A2431Y,591,478.6,282852.6,Tennessee
2023-02-14,D6304Y,713,304.05,216787.65,Indiana
2023-12-03,A6151X,732,460.11,336800.52,Indiana
2023-12-30,C2671Z,624,287.47,179381.28,Florida
2024-02-22,D2093Y,628,432.14,271383.92,Rhode Island
2023-01-15,D8490X,47,253.49,11914.03,Idaho
2024-04-20,B1505Z,754,265.06,199855.24,Idaho
2023-11-05,D9520Z,455,286.89,130534.95,Washington
2024-02-15,E8474Y,823,234.87,193298.01,Colorado
2024-02-10,B2539Y,742,20.86,15478.12,Massachusetts
2023-08-29,A6615Z,618,376.42,232627.56,Nebraska
2023-08-16,B4684Z,481,460.63,221563.03,Pennsylvania
2024-09-01,D2429Z,513,68.69,35237.97,South Dakota
2023-12-28,E7964Y,997,13.89,13848.33,Montana
2023-11-12,A3176Y,785,252.56,198259.6,Vermont
2024-11-15,A3993Z,458,411.0,188238.0,Washington
2023-05-27,A6184Y,59,102.1,6023.9,Wisconsin
2023-02-01,C8665X,472,222.07,104817.04,South Carolina
2023-10-23,A4168Z,566,427.39,241902.74,Nevada
2023-12-27,A3176Y,633,18.96,12001.68,New York
2023-10-05,D8424Y,354,224.37,79426.98,Vermont
2024-05-27,D8616Z,739,127.67,94348.13,Louisiana
2024-04-28,C1391X,174,449.48,78209.52,South Dakota
2023-06-27,A1335Y,269,317.57,85426.33,New Hampshire
2024-01-18,C1391X,277,182.3,50497.1,Tennessee
2024-03-10,A2740X,9,100.88,907.92,Maine
2023-05-25,A7547Y,356,452.96,161253.76,Georgia
2024-07-23,B3057Y,42,497.75,20905.5,Wyoming
2023-07-25,C9555X,423,99.04,41893.92,New York
2023-11-21,C7787Z,80,359.17,28733.6,Missouri
2023-06-04,C9648X,525,213.6,112140.0,North Carolina
2024-02-13,D4872Y,16,99.97,1599.52,Pennsylvania
2023-09-01,A6514X,731,466.85,341267.35,Iowa
2024-03-30,C3141X,842,228.49,192388.58,North Carolina
2023-01-07,D4747X,698,17.49,12208.02,Michigan
2023-12-31,E9867Z,333,374.86,124828.38,Oklahoma
2024-11-23,D1774X,759,291.83,221498.97,Texas
2023-02-23,C3068X,425,197.73,84035.25,Hawaii
2024-11-15,D7713Z,623,196.14,122195.22,Wyoming
2023-10-14,D6304Y,9,304.72,2742.48,Rhode Island
2023-06-13,D8424Y,235,274.09,64411.15,West Virginia
2023-04-08,D2093Y,440,164.27,72278.8,New Hampshire
2023-10-24,A8500Z,436,375.31,163635.16,Kansas
2024-01-30,B2145Z,528,440.14,232393.92,North Dakota
2023-10-05,D8211X,533,352.17,187706.61,Montana
2023-01-15,E8719Z,20,263.15,5263.0,Maine
2023-02-17,B4553Y,573,415.7,238196.1,Nebraska
2024-01-20,D4267Y,247,343.24,84780.28,West Virginia
2024-05-23,E2559X,784,134.93,105785.12,Alabama
2023-06-10,A6615Z,872,274.14,239050.08,Alaska
2023-10-20,D2275Z,967,214.05,206986.35,Georgia
2023-10-19,A5783Y,271,277.53,75210.63,Georgia
2024-09-26,D5372X,140,272.88,38203.2,Idaho
2023-03-20,D2275Z,940,307.92,289444.8,Alaska
2023-02-17,D9236Y,533,69.24,36904.92,Montana
2024-10-07,A8262Y,547,202.19,110597.93,Indiana
2024-02-04,A8547Z,785,363.82,285598.7,Maryland
2023-01-01,E1601Z,78,497.02,38767.56,Idaho
2024-03-02,B1257Y,971,298.96,290290.16,Georgia
2023-04-05,C9115X,456,167.55,76402.8,Montana
2024-08-12,A4168Z,135,396.62,53543.7,Ohio
2023-09-18,D7713Z,33,256.38,8460.54,New Hampshire
2023-09-30,D2429Z,759,245.09,186023.31,Alaska
2024-06-16,D2477Z,100,344.88,34488.0,Arkansas
2024-03-15,A3176Y,195,153.13,29860.35,Rhode Island
2023-11-12,C3068X,905,479.52,433965.6,Illinois
2023-08-27,A8500Z,50,367.35,18367.5,New Mexico
2023-10-02,D2429Z,415,392.94,163070.1,Oregon
2023-07-08,A6615Z,434,469.72,203858.48,Delaware
2023-08-06,D8211X,916,231.86,212383.76,Massachusetts
2023-11-01,C8407Y,98,170.55,16713.9,Oklahoma
2024-03-06,A7903Z,600,95.28,57168.0,Arkansas
2023-09-26,D2093Y,10,57.02,570.2,Wisconsin
2024-01-05,D7678Y,566,462.59,261825.94,Arkansas
2024-08-03,C9555X,747,116.29,86868.63,Minnesota
2023-10-16,D6146Y,947,365.71,346327.37,North Carolina
2023-03-30,E3368Y,981,151.72,148837.32,South Carolina
2023-06-04,E6371Z,805,379.52,305513.6,Nebraska
2024-07-22,E9867Z,62,210.39,13044.18,West Virginia
2023-05-13,C8665X,176,108.08,19022.08,Washington
2023-08-20,A5783Y,17,62.88,1068.96,Iowa
2024-09-03,B1505Z,449,268.41,120516.09,Rhode Island
2024-10-13,A6514X,166,343.46,57014.36,New Jersey
2024-01-06,D1757X,338,307.45,103918.1,Louisiana
2024-01-19,C9555X,442,65.87,29114.54,Mississippi
2024-01-08,C6923Y,359,178.91,64228.69,Arizona
2023-11-30,A6184Y,49,70.13,3436.37,Texas
2024-08-09,E7128Y,298,98.38,29317.24,Illinois
2023-10-31,D9520Z,427,373.97,159685.19,Ohio
2023-09-22,E4711Y,909,151.06,137313.54,West Virginia
2024-08-12,D4267Y,618,398.05,245994.9,Massachusetts
2024-10-24,E4711Y,279,81.06,22615.74,Connecticut
2024-02-02,D5372X,204,304.94,62207.76,Montana
2024-07-04,D7678Y,705,112.57,79361.85,Vermont
2024-05-01,E7128Y,367,334.06,122600.02,Louisiana
2024-11-01,E4711Y,731,65.47,47858.57,Pennsylvania
2024-11-18,D6146Y,469,241.39,113211.91,New Hampshire
2023-01-23,B6001Z,521,486.76,253601.96,Minnesota
2024-04-17,A7903Z,617,125.92,77692.64,Nevada
2024-06-04,B1877Z,278,397.93,110624.54,Rhode Island
2023-09-26,D4356Z,734,394.7,289709.8,Massachusetts
2023-11-03,B4553Y,341,188.82,64387.62,Delaware
2024-09-20,B4760Z,950,134.82,128079.0,Delaware
2024-06-26,A1335Y,850,330.43,280865.5,Tennessee
2023-08-30,E4711Y,472,406.71,191967.12,Delaware
2023-08-12,A5665Z,293,389.34,114076.62,Montana
2023-04-06,A3019X,524,47.19,24727.56,Louisiana
2023-02-21,C8407Y,269,48.97,13172.93,West Virginia
2023-04-12,C2671Z,332,142.85,47426.2,Colorado
2023-08-19,A6862Z,385,385.68,148486.8,Nevada
2024-01-27,A5665Z,317,402.32,127535.44,Vermont
2023-03-18,B1877Z,276,368.71,101763.96,Delaware
2023-05-26,A8262Y,501,213.64,107033.64,Ohio
2024-07-18,E3368Y,26,438.02,11388.52,North Carolina
2023-05-21,D1774X,656,278.29,182558.24,Illinois
2024-06-12,A2501Z,520,57.27,29780.4,Wyoming
2024-09-05,B2539Y,816,233.96,190911.36,Georgia
2024-04-06,C1619Y,572,160.15,91605.8,West Virginia
2023-10-29,C5664Y,999,272.6,272327.4,Arkansas
2023-12-26,B8096X,871,488.48,425466.08,Ohio
2024-06-20,A8262Y,789,153.77,121324.53,New Jersey
2024-05-12,B1505Z,190,470.12,89322.8,Alaska
2023-07-18,B1505Z,322,290.86,93656.92,Arizona
2023-07-13,B2145Z,970,82.21,79743.7,Idaho
2023-05-06,A2501Z,693,433.34,300304.62,Alaska
2024-05-01,C9555X,788,226.11,178174.68,South Carolina
2023-12-08,E5635Z,47,222.18,10442.46,Maine
2023-02-18,A9602Y,658,217.67,143226.86,South Carolina
2024-10-28,E8719Z,895,431.07,385807.65,Wyoming
2023-07-15,A5665Z,944,489.7,462276.8,Maine
2024-07-25,E6371Z,149,429.47,63991.03,Connecticut
2023-04-02,D9202Z,746,424.38,316587.48,Arkansas
2024-02-03,B4760Z,6,355.14,2130.84,Alabama
2024-07-02,D9202Z,916,371.44,340239.04,Hawaii
2024-06-10,D1105Z,345,204.83,70666.35,Indiana
2024-08-27,A7547Y,422,445.82,188136.04,Arkansas
2024-02-16,A2690Z,402,284.04,114184.08,Arizona
2024-09-02,D7678Y,552,119.26,65831.52,Maine
2024-05-11,C5664Y,999,165.79,165624.21,Illinois
2024-01-07,A8719Y,304,58.65,17829.6,Georgia
2023-07-06,D9236Y,415,96.27,39952.05,Georgia
2023-05-15,C3068X,51,327.55,16705.05,Hawaii
2023-09-01,B3057Y,462,12.56,5802.72,Texas
2023-10-27,A2740X,950,327.13,310773.5,Alaska
2023-09-18,A1335Y,463,116.64,54004.32,North Carolina
2023-02-20,B4684Z,349,77.05,26890.45,Iowa
2023-01-18,D7678Y,167,118.28,19752.76,Maine
2023-09-08,D4872Y,372,470.69,175096.68,New York
2024-02-26,C5387X,226,35.01,7912.26,Washington
2023-11-02,D8211X,694,114.81,79678.14,Alaska
2024-06-06,A8262Y,160,70.77,11323.2,Virginia
2023-08-03,B1605Z,512,179.6,91955.2,Delaware
2023-12-31,A7073Y,667,295.95,197398.65,Missouri
2024-09-09,D5372X,72,191.96,13821.12,Minnesota
2024-08-11,D6304Y,478,90.63,43321.14,North Dakota
2023-06-13,A6615Z,88,436.82,38440.16,Mississippi
2023-12-10,E8474Y,274,198.59,54413.66,New Jersey
2024-07-06,E7964Y,132,330.7,43652.4,New York
2024-11-18,E3368Y,888,305.16,270982.08,Michigan
2024-04-06,A6514X,309,441.06,136287.54,New Mexico
2024-05-28,D4267Y,688,39.09,26893.92,California
2023-03-21,C9277Y,528,130.42,68861.76,Utah
2023-03-13,A2431Y,844,131.26,110783.44,California
2023-05-16,C5387X,301,279.86,84237.86,Oklahoma
2023-12-06,D1105Z,272,264.69,71995.68,California
2023-01-22,D9520Z,203,295.34,59954.02,Louisiana
2024-11-26,A5783Y,104,85.02,8842.08,Nevada
2023-02-10,D6304Y,606,472.34,286238.04,Illinois
2023-10-03,A6184Y,562,19.29,10840.98,Utah
2024-04-20,A8719Y,11,82.22,904.42,South Carolina
2024-02-03,A7903Z,305,396.74,121005.7,Oklahoma
2023-10-14,C7787Z,627,424.97,266456.19,Iowa
2024-01-15,C1619Y,937,493.63,462531.31,Alabama
2023-05-20,C4514Z,528,91.56,48343.68,South Dakota
2023-09-25,D8424Y,870,78.78,68538.6,North Dakota
2024-03-22,C3141X,61,293.9,17927.9,New York
2024-11-22,A2431Y,590,333.88,196989.2,Kentucky
2024-11-03,A1335Y,22,373.14,8209.08,Ohio
2024-12-05,E5635Z,964,282.15,271992.6,Ohio
2023-12-23,D8490X,357,465.25,166094.25,South Carolina
2023-08-28,A8547Z,359,396.83,142461.97,Idaho
2023-08-15,D2477Z,265,266.68,70670.2,Louisiana
2024-06-07,E7964Y,817,233.61,190859.37,Michigan
2024-05-29,D8616Z,530,101.89,54001.7,Maine
2023-08-18,B1505Z,67,393.51,26365.17,Massachusetts
2023-02-04,E7964Y,532,345.12,183603.84,New Hampshire
2024-07-02,E2559X,998,142.29,142005.42,South Dakota
2024-07-11,A5665Z,639,300.17,191808.63,Vermont
2023-08-21,D4747X,910,85.49,77795.9,Kentucky
2023-05-08,D7678Y,447,123.13,55039.11,Connecticut
2023-07-19,E3368Y,493,436.69,215288.17,Utah
2024-10-24,B8096X,346,265.77,91956.42,South Carolina
2023-05-05,A8719Y,77,453.91,34951.07,Maryland
2023-12-10,D4167X,316,139.58,44107.28,Montana
2024-05-20,D4267Y,319,222.3,70913.7,Nevada
2024-06-22,A4168Z,743,418.08,310633.44,Rhode Island
2024-04-01,D6146Y,829,451.6,374376.4,New Jersey
2023-02-18,C9277Y,960,365.07,350467.2,Michigan
2023-01-05,A6862Z,744,446.53,332218.32,Arizona
2023-08-04,A6514X,952,103.27,98313.04,Kentucky
2023-11-15,E7128Y,874,12.48,10907.52,Wisconsin
2023-05-22,A8262Y,402,422.32,169772.64,Oregon
2024-03-11,B1505Z,789,166.6,131447.4,New York
2023-08-03,C9115X,130,455.73,59244.9,Wisconsin
2024-06-04,D2275Z,205,463.1,94935.5,Louisiana
2023-11-11,D7701X,953,156.93,149554.29,Rhode Island
2023-04-17,B1605Z,976,157.81,154022.56,Arizona
2023-01-20,B8096X,967,339.03,327842.01,Illinois
2023-09-29,A6862Z,209,108.38,22651.42,New Hampshire
2024-01-31,C8665X,345,268.01,92463.45,West Virginia
2023-02-19,D9520Z,448,347.46,155662.08,Wisconsin
2024-12-22,D9202Z,41,406.78,16677.98,Nevada
2023-10-01,A1335Y,634,148.3,94022.2,Rhode Island
2024-05-03,A3176Y,925,21.17,19582.25,Georgia
2024-05-24,A2690Z,999,39.79,39750.21,New Mexico
2023-08-09,C1391X,269,91.67,24659.23,South Carolina
2023-12-10,D4267Y,29,136.11,3947.19,Oregon
2024-07-12,C8665X,645,173.98,112217.1,Mississippi
2024-07-11,B7894Z,224,311.86,69856.64,Iowa
2024-05-14,A3019X,447,257.59,115142.73,Kansas
2023-09-24,E9867Z,797,76.9,61289.3,Oregon
2024-01-14,B4760Z,598,240.21,143645.58,Colorado
2023-05-17,D2093Y,150,332.16,49824.0,Iowa
2024-11-14,A8500Z,589,15.21,8958.69,Massachusetts
2024-03-10,A8547Z,149,19.98,2977.02,Arizona
2024-09-18,D7678Y,212,200.82,42573.84,Oklahoma
2023-09-14,A7649Y,396,452.81,179312.76,Nevada
2024-09-21,E1490Y,175,28.32,4956.0,South Dakota
2023-11-25,C4514Z,859,470.0,403730.0,Maine
2023-02-21,D8938X,459,416.54,191191.86,Michigan
2024-09-14,A3019X,202,83.33,16832.66,West Virginia
2024-08-13,D2275Z,901,303.91,273822.91,Utah
2023-07-27,C3141X,411,415.45,170749.95,South Dakota
2023-06-04,D9520Z,593,210.42,124779.06,Washington
2023-02-08,A5665Z,247,380.42,93963.74,Illinois
2023-08-23,E2559X,583,455.07,265305.81,Arizona
2024-09-18,D8211X,256,154.96,39669.76,Oklahoma
2024-09-17,A3176Y,450,137.34,61803.0,Arizona
2023-04-21,A7073Y,586,271.64,159181.04,New York
2023-06-25,B2145Z,596,241.99,144226.04,Tennessee
2024-12-06,B1605Z,302,420.44,126972.88,Maine
2024-11-22,A6862Z,399,254.34,101481.66,Washington
2024-08-03,D4167X,326,316.32,103120.32,Iowa
2023-10-20,D1774X,208,31.98,6651.84,Michigan
2023-06-17,A5783Y,959,124.31,119213.29,Virginia
2023-07-13,A2431Y,421,488.62,205709.02,Washington
2023-03-30,E1601Z,102,108.45,11061.9,California
2023-03-10,A9602Y,310,116.7,36177.0,Arkansas
2024-01-24,A7903Z,632,315.71,199528.72,Massachusetts
2023-06-30,A4168Z,691,289.59,200106.69,Kentucky
2023-09-12,A7649Y,877,83.7,73404.9,California
2024-02-09,B1605Z,745,271.31,202125.95,Nevada
2024-06-24,A6862Z,624,285.83,178357.92,Michigan
2023-06-16,D2275Z,565,50.61,28594.65,Montana
2024-01-23,E9867Z,974,330.69,322092.06,Arizona
2024-07-25,E1490Y,281,59.54,16730.74,Nebraska
2023-09-23,C1619Y,578,432.48,249973.44,Nebraska
2024-07-24,A6184Y,239,420.21,100430.19,Georgia
2023-01-20,D8938X,723,51.71,37386.33,North Carolina
2023-03-29,D7774Z,124,132.64,16447.36,New York
2023-09-09,C2671Z,688,499.61,343731.68,Nevada
2023-10-24,C5387X,401,401.7,161081.7,West Virginia
2023-05-13,A2690Z,802,202.77,162621.54,West Virginia
2023-06-01,B8096X,118,186.05,21953.9,Massachusetts
2024-01-05,A1335Y,656,424.87,278714.72,New Hampshire
2023-12-12,C9277Y,486,112.4,54626.4,Idaho
2023-04-16,C9648X,459,44.07,20228.13,Missouri
2023-11-27,D2093Y,915,303.36,277574.4,North Dakota
2024-09-22,D2429Z,408,213.57,87136.56,Tennessee
2023-06-14,C9648X,576,461.37,265749.12,Vermont
2023-02-14,C7996X,738,316.33,233451.54,Utah
2023-07-06,A5665Z,384,84.55,32467.2,Michigan
2023-07-06,A8719Y,823,380.17,312879.91,North Carolina
2024-11-27,D4455Z,410,365.48,149846.8,Nevada
2024-02-19,B1505Z,615,247.83,152415.45,Rhode Island
2023-05-07,C4514Z,223,272.08,60673.84,Connecticut
2024-06-30,D8424Y,961,114.23,109775.03,Massachusetts
2023-05-22,D4747X,681,350.78,238881.18,Pennsylvania
2024-01-27,D7713Z,929,167.09,155226.61,Rhode Island
2024-06-30,C7787Z,842,100.59,84696.78,Arkansas
2024-10-11,B7894Z,251,356.99,89604.49,Connecticut
2023-11-01,E6371Z,114,451.94,51521.16,Vermont
2023-12-12,E5635Z,394,332.94,131178.36,Wyoming
2024-10-25,D7713Z,838,312.08,261523.04,Indiana
2023-10-19,B1505Z,994,52.25,51936.5,Maine
2023-11-15,D8211X,276,366.03,101024.28,Indiana
2024-02-08,B7894Z,66,409.51,27027.66,North Carolina
2023-04-29,A2431Y,241,13.99,3371.59,Montana
2024-04-22,E9867Z,694,104.49,72516.06,Massachusetts
2024-12-03,D4747X,693,253.21,175474.53,Colorado
2023-08-23,A3176Y,300,475.02,142506.0,Arkansas
2023-01-07,D8424Y,588,51.21,30111.48,South Dakota
2023-10-01,B1877Z,315,397.73,125284.95,North Dakota
2023-10-29,B6001Z,479,120.18,57566.22,Florida
2023-12-22,A2501Z,281,83.91,23578.71,Vermont
2023-11-29,A6514X,621,345.4,214493.4,Nebraska
2024-01-20,D4747X,435,61.51,26756.85,Vermont
2023-10-09,A7903Z,284,481.98,136882.32,Wyoming
2024-08-31,B6001Z,758,186.63,141465.54,Arizona
2023-05-27,C3141X,898,92.48,83047.04,Alaska
2024-11-17,D2477Z,511,301.34,153984.74,Maryland
2023-03-09,E2559X,466,247.42,115297.72,Utah
2024-04-24,A6184Y,909,237.61,215987.49,South Carolina
2023-01-12,A7547Y,437,383.36,167528.32,New York
2023-01-20,C1391X,705,290.03,204471.15,Alabama
2024-04-21,D5372X,260,302.84,78738.4,Arkansas
2023-02-11,C4514Z,977,373.7,365104.9,Florida
2023-08-22,D9520Z,376,64.66,24312.16,Connecticut
2023-05-04,D1105Z,78,259.54,20244.12,Wyoming
2023-11-28,D9520Z,261,224.8,58672.8,Colorado
2024-06-28,C6923Y,718,354.39,254452.02,Nevada
2024-05-25,A3176Y,203,94.44,19171.32,Louisiana
2024-02-15,D1757X,33,289.89,9566.37,South Dakota
2024-10-22,D5372X,867,15.65,13568.55,Alaska
2023-03-25,A8719Y,20,431.37,8627.4,Montana
2023-11-21,C9648X,670,226.77,151935.9,Mississippi
2024-06-06,D2429Z,723,127.45,92146.35,Illinois
2023-09-03,C9555X,68,348.09,23670.12,New Jersey
2024-01-14,D9202Z,194,91.65,17780.1,Kansas
2023-03-20,A6862Z,163,43.87,7150.81,Michigan
2023-03-06,D4167X,417,138.22,57637.74,Delaware
2024-03-24,D7701X,882,46.98,41436.36,New Hampshire
2023-09-10,D2477Z,935,314.3,293870.5,Texas
2023-07-08,D1774X,202,117.94,23823.88,Washington
2023-09-12,E1601Z,430,352.29,151484.7,West Virginia
2023-10-07,E1601Z,900,13.5,12150.0,New York
2023-06-24,E4711Y,259,427.92,110831.28,Florida
2023-08-26,B7052Z,548,447.05,244983.4,Minnesota
2024-03-03,A6862Z,102,235.77,24048.54,Kansas
2024-03-28,A7649Y,928,178.8,165926.4,West Virginia
2024-06-29,A1335Y,931,200.76,186907.56,Alaska
2023-02-12,A9602Y,435,379.8,165213.0,New Mexico
2024-10-30,D8938X,245,491.69,120464.05,Washington
2024-11-27,C5387X,537,387.14,207894.18,Alabama
2023-04-08,D2477Z,282,31.45,8868.9,Virginia
2023-11-29,A6615Z,791,213.11,168570.01,New Hampshire
2023-09-24,A7649Y,573,347.07,198871.11,New York
2023-09-02,B6001Z,801,88.28,70712.28,Mississippi
2023-03-15,D4356Z,177,381.97,67608.69,Virginia
2024-06-24,D1105Z,362,423.25,153216.5,Maine
2023-02-12,D8938X,315,40.36,12713.4,Connecticut
2024-12-10,E8291X,293,11.59,3395.87,Colorado
2023-05-05,A3993Z,203,149.31,30309.93,Montana
2024-03-18,D4356Z,290,219.69,63710.1,Missouri
2023-12-31,D8938X,361,147.69,53316.09,Mississippi
2024-02-16,C9555X,146,346.73,50622.58,Idaho
2023-07-14,E8291X,912,147.37,134401.44,Hawaii
2024-11-10,E1490Y,718,111.11,79776.98,New Mexico
2024-07-21,A7649Y,556,129.22,71846.32,Minnesota
2023-10-31,A7649Y,210,135.46,28446.6,New York
